"chrom" "Start" "FBgn"
"3R" 16615309 "FBgn0038449"
"3R" 16617950 "FBgn0038450"
"3R" 16620778 "FBgn0038451"
"3R" 16640205 "FBgn0015520"
"3R" 16643605 "FBgn0038453"
"3R" 16647605 "FBgn0015019"
"3R" 16788311 "FBgn0015230"
"3R" 16742125 "FBgn0020556"
"3R" 16750741 "FBgn0063261"
"3R" 16656623 "FBgn0003944"
"3R" 16652446 "FBgn0051217"
"3R" 16651217 "FBgn0038455"
"3R" 16649981 "FBgn0015351"
"3R" 16645072 "FBgn0038454"
"3R" 16622735 "FBgn0038452"
"3R" 16613398 "FBgn0022344"
"3R" 16597073 "FBgn0027562"
"3R" 16574543 "FBgn0020907"
"3R" 16975204 "FBgn0038458"
"3R" 16988814 "FBgn0043069"
"3R" 16996446 "FBgn0038463"
"3R" 17002875 "FBgn0038465"
"3R" 17008269 "FBgn0038466"
"3R" 17018780 "FBgn0038467"
"3R" 16994542 "FBgn0038462"
"3R" 16990334 "FBgn0038461"
"3R" 16983510 "FBgn0038460"
"3R" 16978439 "FBgn0015011"
"3R" 16975885 "FBgn0015008"
"3R" 16927212 "FBgn0000015"
"3R" 16807214 "FBgn0000014"
"3R" 17028693 "FBgn0038468"
"3R" 17031802 "FBgn0051268"
"3R" 17040682 "FBgn0038471"
"3R" 17080244 "FBgn0038476"
"3R" 17088280 "FBgn0038478"
"3R" 17127126 "FBgn0051269"
"3R" 17128212 "FBgn0051265"
"3R" 17134197 "FBgn0051267"
"3R" 17136111 "FBgn0038484"
"3R" 17137893 "FBgn0038485"
"3R" 17138999 "FBgn0038486"
"3R" 17150587 "FBgn0038490"
"3R" 17151861 "FBgn0038491"
"3R" 17232253 "FBgn0038494"
"3R" 17217116 "FBgn0051262"
"3R" 17152995 "FBgn0038492"
"3R" 17144475 "FBgn0038488"
"3R" 17141208 "FBgn0038487"
"3R" 17131211 "FBgn0038482"
"3R" 17129339 "FBgn0038481"
"3R" 17126088 "FBgn0038479"
"3R" 17073942 "FBgn0038475"
"3R" 17070523 "FBgn0038473"
"3R" 17041896 "FBgn0038472"
"3R" 17036394 "FBgn0038470"
"3R" 17033588 "FBgn0038469"
"3R" 17283795 "FBgn0051418"
"3R" 17284648 "FBgn0051419"
"3R" 17391594 "FBgn0028992"
"3R" 17407876 "FBgn0038505"
"3R" 17409619 "FBgn0038506"
"3R" 17411108 "FBgn0038507"
"3R" 17415739 "FBgn0038508"
"3R" 17417467 "FBgn0053333"
"3R" 17425768 "FBgn0038511"
"3R" 17455890 "FBgn0038512"
"3R" 17446642 "FBgn0000564"
"3R" 17438968 "FBgn0038510"
"3R" 17421690 "FBgn0038509"
"3R" 17395199 "FBgn0038504"
"3R" 17374833 "FBgn0038499"
"3R" 17320004 "FBgn0038498"
"3R" 17534815 "FBgn0038516"
"3R" 17540421 "FBgn0025571"
"3R" 17594386 "FBgn0038523"
"3R" 17595362 "FBgn0003375"
"3R" 17606106 "FBgn0038524"
"3R" 17609359 "FBgn0038525"
"3R" 17613709 "FBgn0038526"
"3R" 17617761 "FBgn0012002"
"3R" 17619100 "FBgn0038528"
"3R" 17619738 "FBgn0051570"
"3R" 17619961 "FBgn0011945"
"3R" 17625268 "FBgn0038530"
"3R" 17627127 "FBgn0038531"
"3R" 17631679 "FBgn0051573"
"3R" 17645610 "FBgn0051578"
"3R" 17646368 "FBgn0051579"
"3R" 17657145 "FBgn0051577"
"3R" 17647679 "FBgn0038532"
"3R" 17668187 "FBgn0051576"
"3R" 17671271 "FBgn0000063"
"3R" 17682669 "FBgn0038536"
"3R" 17685097 "FBgn0051360"
"3R" 17685689 "FBgn0051249"
"3R" 17683740 "FBgn0051251"
"3R" 17669144 "FBgn0038533"
"3R" 17658381 "FBgn0051575"
"3R" 17646683 "FBgn0051580"
"3R" 17645307 "FBgn0051568"
"3R" 17631042 "FBgn0051569"
"3R" 17629086 "FBgn0051591"
"3R" 17624806 "FBgn0011994"
"3R" 17624565 "FBgn0011993"
"3R" 17621199 "FBgn0038529"
"3R" 17620144 "FBgn0011840"
"3R" 17618281 "FBgn0038527"
"3R" 17618110 "FBgn0011944"
"3R" 17610856 "FBgn0004554"
"3R" 17545222 "FBgn0038519"
"3R" 17535533 "FBgn0010926"
"3R" 17532325 "FBgn0038515"
"3R" 17725777 "FBgn0016650"
"3R" 17733598 "FBgn0038540"
"3R" 17736611 "FBgn0038541"
"3R" 17795075 "FBgn0038545"
"3R" 17906445 "FBgn0038558"
"3R" 17809401 "FBgn0038552"
"3R" 17807407 "FBgn0038551"
"3R" 17805679 "FBgn0038550"
"3R" 17803225 "FBgn0038549"
"3R" 17801542 "FBgn0038548"
"3R" 17796376 "FBgn0038546"
"3R" 17750129 "FBgn0038542"
"3R" 17724410 "FBgn0038539"
"3R" 18019375 "FBgn0000477"
"3R" 18021600 "FBgn0038564"
"3R" 18023707 "FBgn0038565"
"3R" 18081048 "FBgn0038566"
"3R" 18090803 "FBgn0003499"
"3R" 18108637 "FBgn0051242"
"3R" 18108993 "FBgn0051518"
"3R" 18152120 "FBgn0038567"
"3R" 18158701 "FBgn0038568"
"3R" 18045216 "FBgn0010389"
"3R" 18164661 "FBgn0022943"
"3R" 18167757 "FBgn0042693"
"3R" 18185498 "FBgn0038576"
"3R" 18189072 "FBgn0038578"
"3R" 18199857 "FBgn0028499"
"3R" 18216142 "FBgn0038581"
"3R" 18220526 "FBgn0038582"
"3R" 18223722 "FBgn0038585"
"3R" 18236192 "FBgn0011701"
"3R" 18242531 "FBgn0020238"
"3R" 18251115 "FBgn0038589"
"3R" 18267789 "FBgn0038592"
"3R" 18274665 "FBgn0026250"
"3R" 18283660 "FBgn0038597"
"3R" 18299229 "FBgn0024432"
"3R" 18361994 "FBgn0038607"
"3R" 18366638 "FBgn0038609"
"3R" 18372928 "FBgn0040569"
"3R" 18381580 "FBgn0038611"
"3R" 18378124 "FBgn0038610"
"3R" 18364244 "FBgn0038608"
"3R" 18330932 "FBgn0038606"
"3R" 18316075 "FBgn0051235"
"3R" 18303279 "FBgn0038603"
"3R" 18302170 "FBgn0038602"
"3R" 18300195 "FBgn0038601"
"3R" 18288866 "FBgn0010877"
"3R" 18286620 "FBgn0038598"
"3R" 18282978 "FBgn0038596"
"3R" 18278181 "FBgn0038595"
"3R" 18271189 "FBgn0038593"
"3R" 18251069 "FBgn0038590"
"3R" 18239420 "FBgn0038588"
"3R" 18224902 "FBgn0038586"
"3R" 18221522 "FBgn0038584"
"3R" 18218147 "FBgn0038583"
"3R" 18192494 "FBgn0011481"
"3R" 18191244 "FBgn0038579"
"3R" 18187805 "FBgn0038577"
"3R" 18161392 "FBgn0038569"
"3R" 18385828 "FBgn0038612"
"3R" 18404940 "FBgn0038619"
"3R" 18559869 "FBgn0038626"
"3R" 18573091 "FBgn0038627"
"3R" 18598691 "FBgn0038630"
"3R" 18573091 "FBgn0023083"
"3R" 18592801 "FBgn0038629"
"3R" 18414273 "FBgn0004652"
"3R" 18406064 "FBgn0051122"
"3R" 18410080 "FBgn0038621"
"3R" 18400373 "FBgn0038617"
"3R" 18390323 "FBgn0028670"
"3R" 18386841 "FBgn0038613"
"3R" 18663738 "FBgn0044871"
"3R" 18665361 "FBgn0051231"
"3R" 18667852 "FBgn0051229"
"3R" 18669390 "FBgn0038638"
"3R" 18671679 "FBgn0051230"
"3R" 18677818 "FBgn0038640"
"3R" 18680604 "FBgn0038641"
"3R" 18851305 "FBgn0051226"
"3R" 18799280 "FBgn0038653"
"3R" 18759236 "FBgn0038652"
"3R" 18744063 "FBgn0038649"
"3R" 18733106 "FBgn0024329"
"3R" 18727573 "FBgn0038646"
"3R" 18725399 "FBgn0038645"
"3R" 18687556 "FBgn0038642"
"3R" 18674626 "FBgn0038639"
"3R" 18629151 "FBgn0038632"
"3R" 18628467 "FBgn0051228"
"3R" 18616754 "FBgn0038631"
"3R" 18875528 "FBgn0038654"
"3R" 18898121 "FBgn0038655"
"3R" 18899423 "FBgn0003248"
"3R" 18906609 "FBgn0038659"
"3R" 18980995 "FBgn0022338"
"3R" 19024092 "FBgn0038673"
"3R" 19025099 "FBgn0038674"
"3R" 19027368 "FBgn0027785"
"3R" 19028931 "FBgn0015781"
"3R" 19031503 "FBgn0038675"
"3R" 19033538 "FBgn0038676"
"3R" 19044882 "FBgn0004876"
"3R" 19029968 "FBgn0027784"
"3R" 19022458 "FBgn0038672"
"3R" 18978980 "FBgn0038666"
"3R" 18978273 "FBgn0038665"
"3R" 18926996 "FBgn0038662"
"3R" 18911053 "FBgn0038660"
"3R" 18904933 "FBgn0038658"
"3R" 18901663 "FBgn0038656"
"3R" 19095000 "FBgn0016120"
"3R" 19096961 "FBgn0038679"
"3R" 19132648 "FBgn0038680"
"3R" 19135158 "FBgn0038681"
"3R" 19157238 "FBgn0002962"
"3R" 19164211 "FBgn0010768"
"3R" 19177000 "FBgn0038685"
"3R" 19180659 "FBgn0051475"
"3R" 19212154 "FBgn0025680"
"3R" 19229463 "FBgn0038692"
"3R" 19256777 "FBgn0038695"
"3R" 19302731 "FBgn0000463"
"3R" 19247052 "FBgn0038694"
"3R" 19230764 "FBgn0038693"
"3R" 19228217 "FBgn0038691"
"3R" 19226903 "FBgn0038690"
"3R" 19178085 "FBgn0038686"
"3R" 19094394 "FBgn0038678"
"3R" 19387861 "FBgn0038700"
"3R" 19390270 "FBgn0038701"
"3R" 19393360 "FBgn0038702"
"3R" 19403455 "FBgn0038704"
"3R" 19409175 "FBgn0038705"
"3R" 19489570 "FBgn0038709"
"3R" 19461879 "FBgn0038708"
"3R" 19423779 "FBgn0038706"
"3R" 19397430 "FBgn0051244"
"3R" 19376195 "FBgn0051245"
"3R" 19375043 "FBgn0051404"
"3R" 19373757 "FBgn0038697"
"3R" 19600635 "FBgn0038715"
"3R" 19603375 "FBgn0038716"
"3R" 19610225 "FBgn0038718"
"3R" 19613381 "FBgn0038719"
"3R" 19645026 "FBgn0038722"
"3R" 19648487 "FBgn0051220"
"3R" 19651018 "FBgn0051219"
"3R" 19659748 "FBgn0003011"
"3R" 19665007 "FBgn0038727"
"3R" 19671450 "FBgn0051216"
"3R" 19778750 "FBgn0038732"
"3R" 19781246 "FBgn0038733"
"3R" 19783522 "FBgn0038734"
"3R" 19790122 "FBgn0012004"
"3R" 19790972 "FBgn0051215"
"3R" 19802690 "FBgn0051471"
"3R" 19775459 "FBgn0038731"
"3R" 19771382 "FBgn0038730"
"3R" 19672277 "FBgn0012003"
"3R" 19652369 "FBgn0038725"
"3R" 19646930 "FBgn0038723"
"3R" 19633418 "FBgn0038721"
"3R" 19616024 "FBgn0038720"
"3R" 19840845 "FBgn0051459"
"3R" 19847311 "FBgn0038735"
"3R" 19861610 "FBgn0038737"
"3R" 19864496 "FBgn0038739"
"3R" 19877737 "FBgn0038742"
"3R" 19879719 "FBgn0014006"
"3R" 19890689 "FBgn0038744"
"3R" 19905164 "FBgn0038747"
"3R" 19918507 "FBgn0038751"
"3R" 19948443 "FBgn0038756"
"3R" 19972898 "FBgn0051213"
"3R" 20008947 "FBgn0038760"
"3R" 20028058 "FBgn0038766"
"3R" 20031823 "FBgn0038768"
"3R" 20057748 "FBgn0038772"
"3R" 20056418 "FBgn0038771"
"3R" 20036421 "FBgn0040571"
"3R" 20033881 "FBgn0038769"
"3R" 20029560 "FBgn0038767"
"3R" 20026487 "FBgn0038765"
"3R" 20018269 "FBgn0038763"
"3R" 20011776 "FBgn0038761"
"3R" 19929277 "FBgn0038755"
"3R" 19931799 "FBgn0021776"
"3R" 19926322 "FBgn0038753"
"3R" 19921744 "FBgn0038752"
"3R" 19915868 "FBgn0038750"
"3R" 19914396 "FBgn0038749"
"3R" 19903665 "FBgn0038746"
"3R" 19897372 "FBgn0038745"
"3R" 19886255 "FBgn0002940"
"3R" 19875974 "FBgn0038741"
"3R" 19865417 "FBgn0038740"
"3R" 19862517 "FBgn0038738"
"3R" 20114838 "FBgn0038773"
"3R" 20121060 "FBgn0045471"
"3R" 20169435 "FBgn0038774"
"3R" 20208201 "FBgn0038775"
"3R" 20106936 "FBgn0051206"
"3R" 20081060 "FBgn0003249"
"3R" 20328465 "FBgn0038788"
"3R" 20338973 "FBgn0038789"
"3R" 20360308 "FBgn0038790"
"3R" 20408265 "FBgn0038796"
"3R" 20504788 "FBgn0038798"
"3R" 20507392 "FBgn0038799"
"3R" 20503102 "FBgn0002869"
"3R" 20499992 "FBgn0038797"
"3R" 20406615 "FBgn0038795"
"3R" 20324274 "FBgn0038787"
"3R" 20306216 "FBgn0038784"
"3R" 20303955 "FBgn0038783"
"3R" 20534962 "FBgn0053192"
"3R" 20557930 "FBgn0043457"
"3R" 20560865 "FBgn0038803"
"3R" 20577053 "FBgn0038806"
"3R" 20580115 "FBgn0038808"
"3R" 20588711 "FBgn0038810"
"3R" 20593139 "FBgn0023097"
"3R" 20617883 "FBgn0038815"
"3R" 20621938 "FBgn0001169"
"3R" 20635480 "FBgn0038816"
"3R" 20669571 "FBgn0038819"
"3R" 20731631 "FBgn0051205"
"3R" 20735623 "FBgn0004107"
"3R" 20744234 "FBgn0051200"
"3R" 20742800 "FBgn0051199"
"3R" 20737325 "FBgn0038821"
"3R" 20689018 "FBgn0024944"
"3R" 20676224 "FBgn0038820"
"3R" 20652567 "FBgn0038818"
"3R" 20648595 "FBgn0028422"
"3R" 20644154 "FBgn0051201"
"3R" 20628972 "FBgn0015279"
"3R" 20611251 "FBgn0038814"
"3R" 20604749 "FBgn0051506"
"3R" 20591024 "FBgn0038811"
"3R" 20586129 "FBgn0014029"
"3R" 20581770 "FBgn0038809"
"3R" 20578222 "FBgn0023212"
"3R" 20575245 "FBgn0038805"
"3R" 20562486 "FBgn0038804"
"3R" 20559708 "FBgn0040575"
"3R" 20756729 "FBgn0038826"
"3R" 20822181 "FBgn0019936"
"3R" 20831127 "FBgn0051223"
"3R" 20832799 "FBgn0053094"
"3R" 20842140 "FBgn0038832"
"3R" 20847068 "FBgn0038833"
"3R" 20850516 "FBgn0038834"
"3R" 20871036 "FBgn0028396"
"3R" 20872988 "FBgn0044812"
"3R" 20873938 "FBgn0038838"
"3R" 20877736 "FBgn0044809"
"3R" 20890698 "FBgn0051480"
"3R" 20891122 "FBgn0051334"
"3R" 20891658 "FBgn0051333"
"3R" 20901956 "FBgn0038840"
"3R" 20914296 "FBgn0038842"
"3R" 20909213 "FBgn0051191"
"3R" 20904917 "FBgn0044810"
"3R" 20894452 "FBgn0038839"
"3R" 20860187 "FBgn0038837"
"3R" 20824667 "FBgn0027493"
"3R" 20823313 "FBgn0038830"
"3R" 20819129 "FBgn0038829"
"3R" 20816445 "FBgn0038828"
"3R" 20810804 "FBgn0038827"
"3R" 20770828 "FBgn0046689"
"3R" 20757269 "FBgn0051195"
"3R" 20978183 "FBgn0013995"
"3R" 21015949 "FBgn0038846"
"3R" 21017684 "FBgn0026056"
"3R" 21044068 "FBgn0038847"
"3R" 21074007 "FBgn0038851"
"3R" 21102199 "FBgn0038855"
"3R" 21108446 "FBgn0028468"
"3R" 21111408 "FBgn0015790"
"3R" 21116254 "FBgn0010770"
"3R" 21127573 "FBgn0038858"
"3R" 21130216 "FBgn0038860"
"3R" 21134262 "FBgn0038862"
"3R" 21163778 "FBgn0038866"
"3R" 21159238 "FBgn0038865"
"3R" 21132734 "FBgn0038861"
"3R" 21128950 "FBgn0038859"
"3R" 21117857 "FBgn0038857"
"3R" 21098229 "FBgn0038854"
"3R" 21083043 "FBgn0038853"
"3R" 21076862 "FBgn0038852"
"3R" 21070557 "FBgn0003257"
"3R" 21061680 "FBgn0025865"
"3R" 21050014 "FBgn0038850"
"3R" 21047462 "FBgn0038849"
"3R" 21046032 "FBgn0051207"
"3R" 21044898 "FBgn0051189"
"3R" 21024580 "FBgn0013812"
"3R" 21021044 "FBgn0046763"
"3R" 21005160 "FBgn0038845"
"3R" 21215079 "FBgn0038868"
"3R" 21219077 "FBgn0038870"
"3R" 21242618 "FBgn0038873"
"3R" 21247011 "FBgn0038874"
"3R" 21270126 "FBgn0038876"
"3R" 21283197 "FBgn0038879"
"3R" 21296127 "FBgn0001234"
"3R" 21350846 "FBgn0002781"
"3R" 21378977 "FBgn0004110"
"3R" 21388880 "FBgn0004862"
"3R" 21403735 "FBgn0038887"
"3R" 21441577 "FBgn0011278"
"3R" 21409979 "FBgn0008651"
"3R" 21318300 "FBgn0038881"
"3R" 21274243 "FBgn0038878"
"3R" 21271078 "FBgn0038877"
"3R" 21269209 "FBgn0043012"
"3R" 21229839 "FBgn0000527"
"3R" 21220704 "FBgn0038871"
"3R" 21217268 "FBgn0038869"
"3R" 21482325 "FBgn0038889"
"3R" 21499986 "FBgn0004863"
"3R" 21520928 "FBgn0038890"
"3R" 21664389 "FBgn0038894"
"3R" 21672303 "FBgn0051176"
"3R" 21661186 "FBgn0038893"
"3R" 21620304 "FBgn0011766"
"3R" 21567519 "FBgn0038892"
"3R" 21548661 "FBgn0002941"
"3R" 21740105 "FBgn0038897"
"3R" 21745266 "FBgn0051343"
"3R" 21749853 "FBgn0051233"
"3R" 21754324 "FBgn0051198"
"3R" 21769518 "FBgn0038901"
"3R" 21776138 "FBgn0038902"
"3R" 21832503 "FBgn0041229"
"3R" 21870681 "FBgn0051431"
"3R" 21873739 "FBgn0064912"
"3R" 21875293 "FBgn0038912"
"3R" 21877936 "FBgn0053092"
"3R" 21880810 "FBgn0051465"
"3R" 21887029 "FBgn0038917"
"3R" 21911816 "FBgn0038918"
"3R" 21913747 "FBgn0038919"
"3R" 21885676 "FBgn0038916"
"3R" 21884728 "FBgn0038915"
"3R" 21883924 "FBgn0038914"
"3R" 21868681 "FBgn0051174"
"3R" 21866172 "FBgn0038909"
"3R" 21850694 "FBgn0015229"
"3R" 21845454 "FBgn0045468"
"3R" 21844014 "FBgn0045469"
"3R" 21842521 "FBgn0045470"
"3R" 21783400 "FBgn0013759"
"3R" 21778114 "FBgn0003867"
"3R" 21777203 "FBgn0038903"
"3R" 21770333 "FBgn0027575"
"3R" 22014697 "FBgn0038921"
"3R" 22023527 "FBgn0038923"
"3R" 22027709 "FBgn0019957"
"3R" 22034455 "FBgn0038928"
"3R" 22080382 "FBgn0038929"
"3R" 22087075 "FBgn0040582"
"3R" 22103414 "FBgn0038931"
"3R" 22085374 "FBgn0038930"
"3R" 22032150 "FBgn0038927"
"3R" 22029440 "FBgn0038926"
"3R" 22025975 "FBgn0038925"
"3R" 22024259 "FBgn0038924"
"3R" 22019505 "FBgn0019960"
"3R" 22016391 "FBgn0038922"
"3R" 22113427 "FBgn0051164"
"3R" 22133830 "FBgn0051163"
"3R" 22211824 "FBgn0038934"
"3R" 22298805 "FBgn0038938"
"3R" 22329300 "FBgn0038941"
"3R" 22331991 "FBgn0038942"
"3R" 22351696 "FBgn0038946"
"3R" 22356685 "FBgn0038947"
"3R" 22362620 "FBgn0260467"
"3R" 22372835 "FBgn0038952"
"3R" 22375923 "FBgn0038953"
"3R" 22389780 "FBgn0038957"
"3R" 22396528 "FBgn0051165"
"3R" 22397572 "FBgn0051166"
"3R" 22402655 "FBgn0038959"
"3R" 22405939 "FBgn0038960"
"3R" 22421161 "FBgn0038965"
"3R" 22419095 "FBgn0038964"
"3R" 22408566 "FBgn0038961"
"3R" 22397180 "FBgn0051167"
"3R" 22396799 "FBgn0051162"
"3R" 22392189 "FBgn0038958"
"3R" 22386489 "FBgn0038956"
"3R" 22366080 "FBgn0038951"
"3R" 22360782 "FBgn0038948"
"3R" 22341236 "FBgn0038945"
"3R" 22334257 "FBgn0038944"
"3R" 22333088 "FBgn0038943"
"3R" 22117640 "FBgn0051423"
"3R" 22115471 "FBgn0051424"
"3R" 22464985 "FBgn0038972"
"3R" 22466034 "FBgn0038973"
"3R" 22468512 "FBgn0038975"
"3R" 22487039 "FBgn0038976"
"3R" 22491829 "FBgn0038978"
"3R" 22492953 "FBgn0038979"
"3R" 22570188 "FBgn0053110"
"3R" 22580773 "FBgn0028837"
"3R" 22584773 "FBgn0038989"
"3R" 22587755 "FBgn0051158"
"3R" 22609485 "FBgn0038993"
"3R" 22613686 "FBgn0051159"
"3R" 22616511 "FBgn0051161"
"3R" 22619968 "FBgn0020278"
"3R" 22608670 "FBgn0051156"
"3R" 22586149 "FBgn0014949"
"3R" 22583352 "FBgn0053107"
"3R" 22582028 "FBgn0024558"
"3R" 22558342 "FBgn0038986"
"3R" 22543693 "FBgn0038984"
"3R" 22532174 "FBgn0038983"
"3R" 22528920 "FBgn0053099"
"3R" 22520087 "FBgn0038981"
"3R" 22489105 "FBgn0003676"
"3R" 22488033 "FBgn0038977"
"3R" 22466905 "FBgn0038974"
"3R" 22460662 "FBgn0028688"
"3R" 22440152 "FBgn0038968"
"3R" 22425214 "FBgn0038967"
"3R" 22423316 "FBgn0038966"
"3R" 22686849 "FBgn0039002"
"3R" 22690607 "FBgn0039004"
"3R" 22698319 "FBgn0039006"
"3R" 22702007 "FBgn0039008"
"3R" 22741150 "FBgn0039017"
"3R" 22745620 "FBgn0039019"
"3R" 22750901 "FBgn0039025"
"3R" 22750901 "FBgn0039026"
"3R" 22804291 "FBgn0039027"
"3R" 22844093 "FBgn0039029"
"3R" 22814483 "FBgn0039028"
"3R" 22766732 "FBgn0040588"
"3R" 22763960 "FBgn0039024"
"3R" 22761440 "FBgn0039023"
"3R" 22758810 "FBgn0039022"
"3R" 22747690 "FBgn0051139"
"3R" 22734007 "FBgn0039016"
"3R" 22732356 "FBgn0039015"
"3R" 22724884 "FBgn0039013"
"3R" 22721320 "FBgn0024958"
"3R" 22710883 "FBgn0051151"
"3R" 22707786 "FBgn0039010"
"3R" 22704254 "FBgn0039009"
"3R" 22700582 "FBgn0039007"
"3R" 22687542 "FBgn0039003"
"3R" 22685006 "FBgn0046114"
"3R" 22899284 "FBgn0017590"
"3R" 22923352 "FBgn0039030"
"3R" 22966284 "FBgn0051281"
"3R" 22977270 "FBgn0039031"
"3R" 22987281 "FBgn0039033"
"3R" 22989295 "FBgn0039034"
"3R" 23012412 "FBgn0039038"
"3R" 23042241 "FBgn0039041"
"3R" 23043990 "FBgn0039042"
"3R" 23051689 "FBgn0041225"
"3R" 23061493 "FBgn0027526"
"3R" 23091724 "FBgn0039049"
"3R" 23091724 "FBgn0039050"
"3R" 23095690 "FBgn0039051"
"3R" 23097728 "FBgn0039052"
"3R" 23099533 "FBgn0039053"
"3R" 23070516 "FBgn0039054"
"3R" 23062713 "FBgn0039048"
"3R" 23058609 "FBgn0053193"
"3R" 23054410 "FBgn0039045"
"3R" 23049657 "FBgn0039044"
"3R" 23044664 "FBgn0039043"
"3R" 23033284 "FBgn0039040"
"3R" 23021222 "FBgn0039039"
"3R" 23118400 "FBgn0039056"
"3R" 23251563 "FBgn0039066"
"3R" 23258365 "FBgn0039068"
"3R" 23281201 "FBgn0025781"
"3R" 23284002 "FBgn0039069"
"3R" 23288217 "FBgn0039071"
"3R" 23286093 "FBgn0039070"
"3R" 23255070 "FBgn0039067"
"3R" 23249443 "FBgn0039065"
"3R" 23227727 "FBgn0039064"
"3R" 23201644 "FBgn0011596"
"3R" 23160477 "FBgn0039059"
"3R" 23158017 "FBgn0039058"
"3R" 23149653 "FBgn0004395"
"3R" 23126581 "FBgn0051457"
"3R" 23123962 "FBgn0051365"
"3R" 23114014 "FBgn0039055"
"3R" 23356278 "FBgn0024509"
"3R" 23358812 "FBgn0002622"
"3R" 23481865 "FBgn0051225"
"3R" 23483863 "FBgn0039079"
"3R" 23487501 "FBgn0039080"
"3R" 23554323 "FBgn0039088"
"3R" 23536993 "FBgn0039087"
"3R" 23534900 "FBgn0039086"
"3R" 23532945 "FBgn0039085"
"3R" 23522264 "FBgn0039084"
"3R" 23520146 "FBgn0039083"
"3R" 23513617 "FBgn0039081"
"3R" 23408684 "FBgn0039078"
"3R" 23402608 "FBgn0039077"
"3R" 23388373 "FBgn0051515"
"3R" 23375928 "FBgn0039075"
"3R" 23361889 "FBgn0039073"
"3R" 23355220 "FBgn0016119"
"3R" 23557412 "FBgn0039089"
"3R" 23677358 "FBgn0039098"
"3R" 23678895 "FBgn0039099"
"3R" 23682503 "FBgn0039101"
"3R" 23684057 "FBgn0042106"
"3R" 23686255 "FBgn0039102"
"3R" 23700621 "FBgn0051148"
"3R" 23702761 "FBgn0051413"
"3R" 23704804 "FBgn0051414"
"3R" 23710158 "FBgn0039106"
"3R" 23711527 "FBgn0039107"
"3R" 23723331 "FBgn0039109"
"3R" 23752876 "FBgn0028684"
"3R" 23758339 "FBgn0039111"
"3R" 23759483 "FBgn0039112"
"3R" 23754623 "FBgn0028475"
"3R" 23750937 "FBgn0039110"
"3R" 23731375 "FBgn0028691"
"3R" 23719343 "FBgn0039108"
"3R" 23712814 "FBgn0002922"
"3R" 23699328 "FBgn0047351"
"3R" 23696372 "FBgn0043005"
"3R" 23695221 "FBgn0039104"
"3R" 23689007 "FBgn0027512"
"3R" 23605751 "FBgn0051145"
"3R" 23602507 "FBgn0039094"
"3R" 23601333 "FBgn0051143"
"3R" 23596561 "FBgn0039093"
"3R" 23593625 "FBgn0039092"
"3R" 23590141 "FBgn0053337"
"3R" 23587120 "FBgn0039091"
"3R" 23826334 "FBgn0004187"
"3R" 23827870 "FBgn0004186"
"3R" 23923300 "FBgn0051141"
"3R" 23924399 "FBgn0039125"
"3R" 23929243 "FBgn0047114"
"3R" 23931639 "FBgn0039128"
"3R" 23933912 "FBgn0039130"
"3R" 23958651 "FBgn0039132"
"3R" 23963180 "FBgn0051140"
"3R" 23983503 "FBgn0051451"
"3R" 23986642 "FBgn0039136"
"3R" 23993008 "FBgn0015795"
"3R" 23995659 "FBgn0053108"
"3R" 23996262 "FBgn0051184"
"3R" 23997538 "FBgn0020647"
"3R" 23988806 "FBgn0039137"
"3R" 23985213 "FBgn0039135"
"3R" 23952136 "FBgn0005674"
"3R" 23943628 "FBgn0039131"
"3R" 23932729 "FBgn0039129"
"3R" 23929873 "FBgn0015282"
"3R" 23926372 "FBgn0039126"
"3R" 23894174 "FBgn0016754"
"3R" 23891597 "FBgn0039124"
"3R" 23890388 "FBgn0013347"
"3R" 23860162 "FBgn0025574"
"3R" 23859467 "FBgn0004185"
"3R" 24032157 "FBgn0039139"
"3R" 24038215 "FBgn0039141"
"3R" 24047790 "FBgn0043455"
"3R" 24050783 "FBgn0026576"
"3R" 24054391 "FBgn0039145"
"3R" 24058287 "FBgn0040283"
"3R" 24107391 "FBgn0039147"
"3R" 24109367 "FBgn0039149"
"3R" 24113286 "FBgn0039152"
"3R" 24130307 "FBgn0026317"
"3R" 24137895 "FBgn0039154"
"3R" 24141395 "FBgn0039155"
"3R" 24152347 "FBgn0039156"
"3R" 24161727 "FBgn0039158"
"3R" 24163966 "FBgn0026598"
"3R" 24172628 "FBgn0039161"
"3R" 24186359 "FBgn0029503"
"3R" 24193832 "FBgn0039165"
"3R" 24221103 "FBgn0026257"
"3R" 24227023 "FBgn0039170"
"3R" 24228975 "FBgn0002863"
"3R" 24230562 "FBgn0043884"
"3R" 24228342 "FBgn0039172"
"3R" 24223445 "FBgn0039169"
"3R" 24196893 "FBgn0011725"
"3R" 24214631 "FBgn0039167"
"3R" 24187724 "FBgn0039163"
"3R" 24167675 "FBgn0039160"
"3R" 24162829 "FBgn0039159"
"3R" 24150416 "FBgn0015765"
"3R" 24147436 "FBgn0051133"
"3R" 24128049 "FBgn0039153"
"3R" 24114043 "FBgn0039151"
"3R" 24109944 "FBgn0039150"
"3R" 24063077 "FBgn0053100"
"3R" 24101600 "FBgn0013343"
"3R" 24055080 "FBgn0001230"
"3R" 24043056 "FBgn0005649"
"3R" 24034362 "FBgn0039140"
"3R" 24265259 "FBgn0051130"
"3R" 24276260 "FBgn0019952"
"3R" 24283955 "FBgn0039178"
